match_id,home_team_id,away_team_id,home_team_rating,home_accurate_pass,home_total_pass,home_blocked_scoring_att,home_ontarget_scoring_att,home_shot_off_target,home_won_corners,home_penalty_save,home_total_tackle,home_fk_foul_lost,home_total_throws,home_possession_percentage,away_team_rating,away_accurate_pass,away_total_pass,away_blocked_scoring_att,away_ontarget_scoring_att,away_shot_off_target,away_won_corners,away_penalty_save,away_total_tackle,away_fk_foul_lost,away_total_throws,away_possession_percentage,result_home,home_team_att_strength,home_team_def_strength,away_team_att_strength,away_team_def_strength,home_team_rating_last5,home_accurate_pass_last5,home_total_pass_last5,home_blocked_scoring_att_last5,home_ontarget_scoring_att_last5,home_shot_off_target_last5,home_won_corners_last5,home_penalty_save_last5,home_total_tackle_last5,home_fk_foul_lost_last5,home_total_throws_last5,home_possession_percentage_last5,away_team_rating_last5,away_accurate_pass_last5,away_total_pass_last5,away_blocked_scoring_att_last5,away_ontarget_scoring_att_last5,away_shot_off_target_last5,away_won_corners_last5,away_penalty_save_last5,away_total_tackle_last5,away_fk_foul_lost_last5,away_total_throws_last5,away_possession_percentage_last5,home_team_att_strength_last5,home_team_def_strength_last5,away_team_att_strength_last5,away_team_def_strength_last5
1190215,183,167,6.41714285714286,432.5,525.0,4.0,2.0,1.5,5.0,0.0,13.5,4.5,17.5,63.55,6.719642857142855,576.0,664.0,4.5,5.0,7.0,8.5,0.0,11.0,8.0,23.0,71.80000000000001,L,0.0,1.4285714285714286,1.4285714285714286,0.0,6.41714285714286,432.5,525.0,4.0,2.0,1.5,5.0,0.0,13.5,4.5,17.5,63.55,6.719642857142855,576.0,664.0,4.5,5.0,7.0,8.5,0.0,11.0,8.0,23.0,71.80000000000001,0.0,1.4285714285714286,1.4285714285714286,0.0
1190193,166,18,7.14214285714286,276.0,381.0,0.5,4.5,3.0,8.0,0.0,26.0,16.0,26.5,48.0,6.795357142857145,459.5,543.5,7.0,3.5,11.0,10.0,0.0,11.0,14.0,21.0,62.849999999999994,D,0.8076923076923077,0.0,1.0,1.0,7.14214285714286,276.0,381.0,0.5,4.5,3.0,8.0,0.0,26.0,16.0,26.5,48.0,6.795357142857145,459.5,543.5,7.0,3.5,11.0,10.0,0.0,11.0,14.0,21.0,62.849999999999994,0.8076923076923077,0.0,1.0,1.0
1190199,23,29,6.3514285714285705,226.5,330.0,2.5,3.5,3.5,4.0,0.0,15.0,8.0,27.5,37.099999999999994,6.3325,254.0,342.0,2.0,4.5,6.0,1.5,0.0,16.5,8.5,13.0,39.25,W,0.0,1.4,0.7,2.8269230769230766,6.3514285714285705,226.5,330.0,2.5,3.5,3.5,4.0,0.0,15.0,8.0,27.5,37.099999999999994,6.3325,254.0,342.0,2.0,4.5,6.0,1.5,0.0,16.5,8.5,13.0,39.25,0.0,1.4,0.7,2.8269230769230766
1190221,162,259,6.60521978021978,242.5,332.0,2.0,2.5,4.5,7.0,0.0,22.5,10.0,19.5,42.150000000000006,6.36214285714286,299.5,385.5,1.0,0.0,3.5,1.5,0.0,16.0,12.5,19.0,40.7,L,0.0,2.1,0.0,0.0,6.60521978021978,242.5,332.0,2.0,2.5,4.5,7.0,0.0,22.5,10.0,19.5,42.150000000000006,6.36214285714286,299.5,385.5,1.0,0.0,3.5,1.5,0.0,16.0,12.5,19.0,40.7,0.0,2.1,0.0,0.0
1190203,27,211,6.949285714285716,271.0,366.5,3.0,5.5,5.5,4.0,0.0,19.5,14.0,26.0,44.900000000000006,6.248131868131869,282.5,369.5,2.5,2.0,1.0,2.5,0.0,10.5,8.0,20.0,38.3,D,2.423076923076923,2.1,0.0,1.6153846153846154,6.949285714285716,271.0,366.5,3.0,5.5,5.5,4.0,0.0,19.5,14.0,26.0,44.900000000000006,6.248131868131869,282.5,369.5,2.5,2.0,1.0,2.5,0.0,10.5,8.0,20.0,38.3,2.423076923076923,2.1,0.0,1.6153846153846154
1190197,32,14,7.6064285714285695,470.0,547.0,5.5,6.5,7.0,8.0,0.0,15.0,15.0,17.0,57.2,6.860906593406595,249.5,345.0,3.0,3.5,3.5,5.0,0.0,14.0,10.0,24.0,37.6,W,3.4482758620689657,0.0,2.34375,3.4482758620689657,7.6064285714285695,470.0,547.0,5.5,6.5,7.0,8.0,0.0,15.0,15.0,17.0,57.2,6.860906593406595,249.5,345.0,3.0,3.5,3.5,5.0,0.0,14.0,10.0,24.0,37.6,3.4482758620689657,0.0,2.34375,3.4482758620689657
1190205,175,96,6.8889010989010995,142.0,235.0,1.5,3.5,7.0,6.5,0.0,14.0,13.0,29.5,30.450000000000003,6.841648351648355,174.0,252.5,2.0,2.5,5.5,4.5,0.0,18.5,8.0,20.0,30.65,D,0.8387096774193549,0.0,0.0,0.8387096774193549,6.8889010989010995,142.0,235.0,1.5,3.5,7.0,6.5,0.0,14.0,13.0,29.5,30.450000000000003,6.841648351648355,174.0,252.5,2.0,2.5,5.5,4.5,0.0,18.5,8.0,20.0,30.65,0.8387096774193549,0.0,0.0,0.8387096774193549
1190218,15,31,6.7247527472527455,320.5,400.5,5.0,4.0,5.0,6.0,0.0,20.5,18.5,10.5,47.099999999999994,6.748571428571429,295.0,399.0,1.0,3.0,4.0,3.5,0.0,18.0,11.0,27.5,48.1,W,1.6774193548387097,2.4375,0.8125,0.8387096774193549,6.7247527472527455,320.5,400.5,5.0,4.0,5.0,6.0,0.0,20.5,18.5,10.5,47.099999999999994,6.748571428571429,295.0,399.0,1.0,3.0,4.0,3.5,0.0,18.0,11.0,27.5,48.1,1.6774193548387097,2.4375,0.8125,0.8387096774193549
1190201,30,184,6.817142857142855,564.5,647.0,6.5,6.0,5.5,10.5,0.0,15.0,12.0,25.5,70.4,6.7603846153846145,307.5,395.5,3.0,2.5,9.5,5.5,0.0,8.5,11.0,14.5,52.95,D,0.823529411764706,1.696969696969697,2.5454545454545454,1.647058823529412,6.817142857142855,564.5,647.0,6.5,6.0,5.5,10.5,0.0,15.0,12.0,25.5,70.4,6.7603846153846145,307.5,395.5,3.0,2.5,9.5,5.5,0.0,8.5,11.0,14.5,52.95,0.823529411764706,1.696969696969697,2.5454545454545454,1.647058823529412
1190195,26,13,6.94214285714286,477.5,594.5,3.0,9.0,6.5,3.5,0.0,22.0,10.0,25.0,63.400000000000006,6.9575,588.5,681.5,7.0,8.0,7.5,9.0,0.0,19.0,10.0,21.0,73.55,W,0.823529411764706,0.0,0.0,0.823529411764706,6.94214285714286,477.5,594.5,3.0,9.0,6.5,3.5,0.0,22.0,10.0,25.0,63.400000000000006,6.9575,588.5,681.5,7.0,8.0,7.5,9.0,0.0,19.0,10.0,21.0,73.55,0.823529411764706,0.0,0.0,0.823529411764706
1190223,167,26,6.740714285714286,534.25,623.0,4.25,6.0,7.5,7.25,0.0,11.75,9.25,27.5,69.80000000000001,7.0498214285714305,429.5,543.25,2.5,8.25,6.5,3.5,0.0,20.75,8.5,23.5,57.45,W,0.7692307692307692,0.8823529411764706,2.6470588235294117,2.3076923076923075,6.740714285714286,534.25,623.0,4.25,6.0,7.5,7.25,0.0,11.75,9.25,27.5,69.80000000000001,7.0498214285714305,429.5,543.25,2.5,8.25,6.5,3.5,0.0,20.75,8.5,23.5,57.45,0.7692307692307692,0.8823529411764706,2.6470588235294117,2.3076923076923075
1190225,18,27,6.779464285714287,420.75,522.75,3.5,3.25,7.0,7.0,0.0,13.5,12.0,24.5,59.074999999999996,6.94857142857143,262.75,351.25,3.5,4.5,5.75,4.0,0.0,17.25,12.25,26.75,44.050000000000004,L,1.0568181818181817,0.911764705882353,1.823529411764706,0.0,6.779464285714287,420.75,522.75,3.5,3.25,7.0,7.0,0.0,13.5,12.0,24.5,59.074999999999996,6.94857142857143,262.75,351.25,3.5,4.5,5.75,4.0,0.0,17.25,12.25,26.75,44.050000000000004,1.0568181818181817,0.911764705882353,1.823529411764706,0.0
1190220,14,15,6.869656593406596,259.75,354.25,3.5,3.75,4.0,4.75,0.25,15.25,8.75,19.75,37.825,6.903324175824175,334.0,416.0,5.0,4.25,4.5,5.5,0.0,21.5,17.5,13.75,45.8,L,1.409090909090909,0.0,1.823529411764706,0.7045454545454545,6.869656593406596,259.75,354.25,3.5,3.75,4.0,4.75,0.25,15.25,8.75,19.75,37.825,6.903324175824175,334.0,416.0,5.0,4.25,4.5,5.5,0.0,21.5,17.5,13.75,45.8,1.409090909090909,0.0,1.823529411764706,0.7045454545454545
1190208,13,183,6.813392857142858,538.25,633.5,6.0,6.5,7.5,7.5,0.0,18.5,9.5,20.25,67.125,6.479464285714287,386.0,480.0,4.0,2.25,2.0,3.5,0.0,15.75,6.25,17.0,57.05,W,2.818181818181818,2.735294117647059,0.0,0.7045454545454545,6.813392857142858,538.25,633.5,6.0,6.5,7.5,7.5,0.0,18.5,9.5,20.25,67.125,6.479464285714287,386.0,480.0,4.0,2.25,2.0,3.5,0.0,15.75,6.25,17.0,57.05,2.818181818181818,2.735294117647059,0.0,0.7045454545454545
1190211,211,175,6.382994505494508,263.5,346.25,3.25,2.0,3.0,4.75,0.0,10.75,10.0,18.25,39.05,6.74657967032967,162.5,253.0,1.25,2.5,6.75,7.0,0.0,13.5,11.75,27.25,33.975,W,0.0,1.823529411764706,0.911764705882353,0.0,6.382994505494508,263.5,346.25,3.25,2.0,3.0,4.75,0.0,10.75,10.0,18.25,39.05,6.74657967032967,162.5,253.0,1.25,2.5,6.75,7.0,0.0,13.5,11.75,27.25,33.975,0.0,1.823529411764706,0.911764705882353,0.0
1190217,31,30,6.714107142857145,334.25,433.0,1.5,2.5,4.0,4.0,0.0,17.5,10.5,24.75,50.275000000000006,6.883571428571427,565.0,646.0,9.25,5.75,5.5,9.5,0.0,13.75,10.75,22.75,70.3,L,0.7045454545454545,0.0,1.823529411764706,0.0,6.714107142857145,334.25,433.0,1.5,2.5,4.0,4.0,0.0,17.5,10.5,24.75,50.275000000000006,6.883571428571427,565.0,646.0,9.25,5.75,5.5,9.5,0.0,13.75,10.75,22.75,70.3,0.7045454545454545,0.0,1.823529411764706,0.0
1190227,96,32,6.912225274725278,216.25,289.0,2.75,2.75,6.25,3.75,0.0,19.0,7.75,18.0,35.349999999999994,7.503214285714285,509.75,589.25,5.5,7.0,6.75,7.5,0.0,13.75,12.25,16.5,60.625,D,0.7058823529411764,0.0,3.4285714285714284,0.0,6.912225274725278,216.25,289.0,2.75,2.75,6.25,3.75,0.0,19.0,7.75,18.0,35.349999999999994,7.503214285714285,509.75,589.25,5.5,7.0,6.75,7.5,0.0,13.75,12.25,16.5,60.625,0.7058823529411764,0.0,3.4285714285714284,0.0
1190214,184,162,6.72212912087912,295.5,383.5,3.25,2.0,10.5,6.0,0.0,10.5,10.5,16.0,51.6,6.5392170329670325,270.5,360.25,1.5,2.25,5.75,4.25,0.0,20.5,10.5,21.5,41.25,W,0.0,0.8409090909090908,0.0,0.6981132075471698,6.72212912087912,295.5,383.5,3.25,2.0,10.5,6.0,0.0,10.5,10.5,16.0,51.6,6.5392170329670325,270.5,360.25,1.5,2.25,5.75,4.25,0.0,20.5,10.5,21.5,41.25,0.0,0.8409090909090908,0.0,0.6981132075471698
1190229,259,23,6.4650000000000025,320.75,410.25,1.0,0.75,3.5,1.75,0.0,18.25,10.75,20.25,42.325,6.638392857142856,229.5,336.5,3.25,5.0,4.0,4.5,0.0,15.5,10.75,25.75,39.75,L,0.0,3.4545454545454546,0.0,0.7037037037037037,6.4650000000000025,320.75,410.25,1.0,0.75,3.5,1.75,0.0,18.25,10.75,20.25,42.325,6.638392857142856,229.5,336.5,3.25,5.0,4.0,4.5,0.0,15.5,10.75,25.75,39.75,0.0,3.4545454545454546,0.0,0.7037037037037037
1190238,29,166,6.299285714285713,288.6666666666667,385.6666666666667,1.3333333333333333,4.0,5.666666666666667,2.6666666666666665,0.0,16.666666666666668,9.333333333333334,19.333333333333332,47.0,7.10464285714286,254.0,361.5,1.75,5.25,3.25,7.5,0.0,24.25,15.25,27.5,46.0,W,1.0,1.0,2.6,0.0,6.299285714285713,288.6666666666667,385.6666666666667,1.3333333333333333,4.0,5.666666666666667,2.6666666666666665,0.0,16.666666666666668,9.333333333333334,19.333333333333332,47.0,7.10464285714286,254.0,361.5,1.75,5.25,3.25,7.5,0.0,24.25,15.25,27.5,46.0,1.0,1.0,2.6,0.0
1190241,183,211,6.429107142857145,327.0,427.25,2.75,2.25,2.75,3.75,0.0,14.5,8.0,20.25,49.625,6.60085164835165,321.75,405.0,3.5,3.0,3.25,4.5,0.0,12.5,10.75,17.75,45.75,W,0.35714285714285715,1.7777777777777777,0.0,0.7142857142857143,6.429107142857145,327.0,427.25,2.75,2.25,2.75,3.75,0.0,14.5,8.0,20.25,49.625,6.60085164835165,321.75,405.0,3.5,3.0,3.25,4.5,0.0,12.5,10.75,17.75,45.75,0.35714285714285715,1.7777777777777777,0.0,0.7142857142857143
1190192,162,18,6.520068681318683,310.75,404.5,4.5,3.0,6.75,7.0,0.0,18.25,10.75,24.75,50.525000000000006,6.691190476190478,394.83333333333337,502.66666666666663,3.1666666666666665,2.833333333333333,5.666666666666667,6.5,0.0,14.833333333333332,11.0,26.333333333333336,57.383333333333326,L,0.0,2.2282608695652173,0.0,0.0,6.520068681318683,310.75,404.5,4.5,3.0,6.75,7.0,0.0,18.25,10.75,24.75,50.525000000000006,6.691190476190478,394.83333333333337,502.66666666666663,3.1666666666666665,2.833333333333333,5.666666666666667,6.5,0.0,14.833333333333332,11.0,26.333333333333336,57.383333333333326,0.0,2.2282608695652173,0.0,0.0
1190200,23,96,6.794999999999998,215.5,315.0,3.25,5.75,4.0,5.0,0.0,16.25,12.0,22.0,37.475,6.878708791208792,245.0,318.75,2.5,3.0,6.0,4.5,0.0,19.0,8.75,18.0,38.824999999999996,W,1.0862068965517242,0.8936170212765957,0.44680851063829785,0.7241379310344828,6.794999999999998,215.5,315.0,3.25,5.75,4.0,5.0,0.0,16.25,12.0,22.0,37.475,6.878708791208792,245.0,318.75,2.5,3.0,6.0,4.5,0.0,19.0,8.75,18.0,38.824999999999996,1.0862068965517242,0.8936170212765957,0.44680851063829785,0.7241379310344828
1190204,27,167,6.964642857142858,265.5,362.75,3.25,3.5,5.25,3.75,0.0,17.0,11.5,26.75,44.825,7.023214285714285,583.5,665.5,3.25,7.0,6.0,7.5,0.0,12.25,10.0,25.5,69.975,L,1.0862068965517242,1.3404255319148937,1.7872340425531914,0.3620689655172414,6.964642857142858,265.5,362.75,3.25,3.5,5.25,3.75,0.0,17.0,11.5,26.75,44.825,7.023214285714285,583.5,665.5,3.25,7.0,6.0,7.5,0.0,12.25,10.0,25.5,69.975,1.0862068965517242,1.3404255319148937,1.7872340425531914,0.3620689655172414
1190196,26,184,6.853928571428573,413.5,517.0,2.75,7.75,5.0,3.5,0.0,19.5,8.75,21.0,52.325,6.85322802197802,242.0,329.25,2.0,2.5,7.25,5.25,0.0,12.75,9.5,16.5,43.475,D,1.8103448275862069,0.0,1.7872340425531914,1.0862068965517242,6.853928571428573,413.5,517.0,2.75,7.75,5.0,3.5,0.0,19.5,8.75,21.0,52.325,6.85322802197802,242.0,329.25,2.0,2.5,7.25,5.25,0.0,12.75,9.5,16.5,43.475,1.8103448275862069,0.0,1.7872340425531914,1.0862068965517242
1190194,166,14,6.89214285714286,286.75,391.5,3.5,4.25,2.75,6.0,0.0,22.0,14.0,25.0,49.3,6.726703296703297,241.5,334.25,2.75,3.25,3.75,3.75,0.25,17.0,9.5,21.25,36.625,D,0.3620689655172414,0.0,1.3404255319148937,2.1724137931034484,6.89214285714286,286.75,391.5,3.5,4.25,2.75,6.0,0.0,22.0,14.0,25.0,49.3,6.726703296703297,241.5,334.25,2.75,3.25,3.75,3.75,0.25,17.0,9.5,21.25,36.625,0.3620689655172414,0.0,1.3404255319148937,2.1724137931034484
1190207,175,29,6.663021978021977,225.0,311.25,1.5,3.0,7.0,7.25,0.0,13.25,10.0,27.0,38.775,6.726785714285711,252.33333333333334,348.33333333333337,3.6666666666666665,3.5,7.833333333333334,6.333333333333333,0.0,18.833333333333336,10.166666666666668,23.166666666666664,45.25,D,0.7241379310344828,0.44680851063829785,0.5957446808510638,2.413793103448276,6.663021978021977,225.0,311.25,1.5,3.0,7.0,7.25,0.0,13.25,10.0,27.0,38.775,6.726785714285711,252.33333333333334,348.33333333333337,3.6666666666666665,3.5,7.833333333333334,6.333333333333333,0.0,18.833333333333336,10.166666666666668,23.166666666666664,45.25,0.7241379310344828,0.44680851063829785,0.5957446808510638,2.413793103448276
1190202,30,259,6.906785714285715,499.75,585.0,8.25,5.75,5.75,8.5,0.0,13.0,11.75,21.75,64.35,6.629532967032967,348.0,440.0,1.25,1.75,3.5,3.0,0.0,16.5,10.5,19.75,47.525,D,0.7580645161290324,1.2589285714285714,0.8392857142857143,0.0,6.906785714285715,499.75,585.0,8.25,5.75,5.75,8.5,0.0,13.0,11.75,21.75,64.35,6.629532967032967,348.0,440.0,1.25,1.75,3.5,3.0,0.0,16.5,10.5,19.75,47.525,0.7580645161290324,1.2589285714285714,0.8392857142857143,0.0
1190191,15,13,6.87451923076923,393.75,476.25,5.5,5.25,4.75,6.75,0.0,18.75,14.25,16.0,52.625,6.8394642857142856,519.75,621.25,5.0,6.25,6.25,7.75,0.0,16.75,10.75,21.5,64.225,D,1.5483870967741935,1.2857142857142856,0.0,1.9354838709677418,6.87451923076923,393.75,476.25,5.5,5.25,4.75,6.75,0.0,18.75,14.25,16.0,52.625,6.8394642857142856,519.75,621.25,5.0,6.25,6.25,7.75,0.0,16.75,10.75,21.5,64.225,1.5483870967741935,1.2857142857142856,0.0,1.9354838709677418
1190198,32,31,7.30642857142857,501.5,580.0,6.0,7.0,6.5,9.0,0.0,12.0,12.0,19.25,61.675,6.523928571428572,330.0,424.75,2.5,1.75,4.5,4.25,0.0,17.5,10.75,23.5,47.550000000000004,W,2.3709677419354835,0.0,0.4375,1.1854838709677418,7.30642857142857,501.5,580.0,6.0,7.0,6.5,9.0,0.0,12.0,12.0,19.25,61.675,6.523928571428572,330.0,424.75,2.5,1.75,4.5,4.25,0.0,17.5,10.75,23.5,47.550000000000004,2.3709677419354835,0.0,0.4375,1.1854838709677418
1190247,29,30,6.766160714285711,268.0,361.0,3.875,3.125,7.75,6.375,0.0,18.125,9.875,23.5,47.275,6.960622710622711,528.4166666666667,612.8333333333333,7.0,6.166666666666666,7.083333333333333,8.333333333333332,0.0,13.416666666666668,11.666666666666668,23.0,65.58333333333333,L,1.5151515151515151,0.0,2.2321428571428568,0.0,6.766160714285711,268.0,361.0,3.875,3.125,7.75,6.375,0.0,18.125,9.875,23.5,47.275000000000006,6.960622710622711,528.4166666666667,612.8333333333333,7.0,6.166666666666666,7.083333333333333,8.333333333333332,0.0,13.416666666666668,11.666666666666668,23.0,65.58333333333333,1.46875,0.0,2.216981132075472,0.0
1190216,184,166,6.798571428571426,236.33333333333331,326.08333333333337,1.75,2.5,6.416666666666666,4.583333333333334,0.0,12.583333333333332,9.333333333333332,16.5,42.358333333333334,6.8375,299.08333333333337,403.0,3.9166666666666665,4.0,3.1666666666666665,6.333333333333334,0.0,21.25,13.083333333333332,26.333333333333336,51.15,D,0.375,0.43220338983050843,1.2966101694915253,0.75,6.798571428571426,236.33333333333331,326.08333333333337,1.75,2.5,6.416666666666666,4.583333333333334,0.0,12.583333333333332,9.333333333333332,16.5,42.358333333333334,6.837500000000002,299.08333333333337,403.0,3.9166666666666665,4.0,3.1666666666666665,6.333333333333334,0.0,21.25,13.083333333333332,26.333333333333336,51.15,0.36363636363636365,0.42857142857142855,1.2857142857142856,0.7272727272727273
1190219,31,183,6.460416666666667,353.08333333333337,448.25,2.6666666666666665,2.0833333333333335,4.0,4.083333333333333,0.0,18.166666666666664,11.75,22.416666666666664,49.525000000000006,6.506309523809525,381.66666666666663,477.08333333333337,3.4166666666666665,2.333333333333333,3.25,3.9166666666666665,0.0,13.916666666666668,7.25,19.583333333333336,52.90833333333333,W,0.375,1.2966101694915253,0.0,1.5,6.460416666666667,353.08333333333337,448.25,2.6666666666666665,2.0833333333333335,4.0,4.083333333333333,0.0,18.166666666666664,11.75,22.416666666666664,49.525000000000006,6.491428571428573,280.5,382.25,2.75,2.5,3.25,2.25,0.0,16.75,9.75,19.75,43.125,0.36363636363636365,1.2857142857142856,0.0,1.4545454545454546
1190240,18,32,6.747440476190478,400.33333333333337,502.91666666666663,4.416666666666666,3.083333333333333,5.916666666666667,6.75,0.0,14.583333333333332,11.75,23.583333333333336,57.15833333333333,7.298571428571426,485.91666666666663,563.0833333333333,5.333333333333334,7.166666666666666,6.083333333333334,8.0,0.0,12.416666666666668,12.25,18.916666666666664,59.5,L,0.75,1.1525423728813557,2.5932203389830506,0.75,6.747440476190478,400.33333333333337,502.91666666666663,4.416666666666666,3.083333333333333,5.916666666666667,6.75,0.0,14.583333333333332,11.75,23.583333333333336,57.15833333333333,7.298571428571426,485.91666666666663,563.0833333333333,5.333333333333334,7.166666666666666,6.083333333333334,8.0,0.0,12.416666666666668,12.25,18.916666666666664,59.5,0.7272727272727273,1.1428571428571428,2.571428571428571,0.7272727272727273
